0.0,7130.519405665327,20119.98982667802,93749.98882412778,4910.119463219579,-12680.50225740698,-8019.716503586353,-17476.27019599321,-13034.688000045777,93749.98882412778,-9444.77432307891,93749.98882412778,93749.98882412778,-3912.2481837568503,-8246.67611678554,-28016.391756104444,-18377.358421964458,-0.094,0.998,0.138,192.0,126.5,8.0,15.5,24.0,2.0,40.0,0.0,0.0,0.0,1739561835.7101212,0.0,-44.0
118.0,14330.195108675374,40400.33106807841,187500.0,9099.641036944513,-25402.377593800735,-16034.470919903628,-34964.81149969238,-26093.426477125464,187500.0,-18937.001399636436,187500.0,187500.0,-7531.688515149179,-16845.548670953354,-56017.092587601255,-36861.71464463647,-0.0955,0.9964999999999999,0.142625,192.0,126.5,8.0,15.5,24.0,2.0,48.0,0.0,0.0,0.0,1739561835.71068,0.0,-44.0
118.0,14330.195108675374,40400.33106807841,187500.0,9099.641036944513,-25402.377593800735,-16034.470919903628,-34964.81149969238,-26093.426477125464,187500.0,-18937.001399636436,187500.0,187500.0,-7531.688515149179,-16845.548670953354,-56017.092587601255,-36861.71464463647,-0.0955,0.9964999999999999,0.142625,192.0,126.5,8.0,15.5,24.0,2.0,48.0,0.0,0.0,0.0,1739561835.71068,0.0,-44.0
118.0,14330.195108675374,40400.33106807841,187500.0,9099.641036944513,-25402.377593800735,-16034.470919903628,-34964.81149969238,-26093.426477125464,187500.0,-18937.001399636436,187500.0,187500.0,-7531.688515149179,-16845.548670953354,-56017.092587601255,-36861.71464463647,-0.0955,0.9964999999999999,0.142625,192.0,126.5,8.0,15.5,24.0,2.0,48.0,0.0,0.0,0.0,1739561835.71068,0.0,-44.0
118.0,14330.195108675374,40400.33106807841,187500.0,9099.641036944513,-25402.377593800735,-16034.470919903628,-34964.81149969238,-26093.426477125464,187500.0,-18937.001399636436,187500.0,187500.0,-7531.688515149179,-16845.548670953354,-56017.092587601255,-36861.71464463647,-0.0955,0.9964999999999999,0.142625,192.0,126.5,8.0,15.5,24.0,2.0,48.0,0.0,0.0,0.0,1739561835.71068,0.0,-44.0
118.0,14330.195108675374,40400.33106807841,187500.0,9099.641036944513,-25402.377593800735,-16034.470919903628,-34964.81149969238,-26093.426477125464,187500.0,-18937.001399636436,187500.0,187500.0,-7531.688515149179,-16845.548670953354,-56017.092587601255,-36861.71464463647,-0.0955,0.9964999999999999,0.142625,192.0,126.5,8.0,15.5,24.0,2.0,48.0,0.0,0.0,0.0,1739561835.71068,0.0,-44.0
118.0,14330.195108675374,40400.33106807841,187500.0,9099.641036944513,-25402.377593800735,-16034.470919903628,-34964.81149969238,-26093.426477125464,187500.0,-18937.001399636436,187500.0,187500.0,-7531.688515149179,-16845.548670953354,-56017.092587601255,-36861.71464463647,-0.0955,0.9964999999999999,0.142625,192.0,126.5,8.0,15.5,24.0,2.0,48.0,0.0,0.0,0.0,1739561835.71068,0.0,-44.0
118.0,14330.195108675374,40400.33106807841,187500.0,9099.641036944513,-25402.377593800735,-16034.470919903628,-34964.81149969238,-26093.426477125464,187500.0,-18937.001399636436,187500.0,187500.0,-7531.688515149179,-16845.548670953354,-56017.092587601255,-36861.71464463647,-0.0955,0.9964999999999999,0.142625,192.0,126.5,8.0,15.5,24.0,2.0,48.0,0.0,0.0,0.0,1739561835.71068,0.0,-44.0
118.0,14330.195108675374,40400.33106807841,187500.0,9099.641036944513,-25402.377593800735,-16034.470919903628,-34964.81149969238,-26093.426477125464,187500.0,-18937.001399636436,187500.0,187500.0,-7531.688515149179,-16845.548670953354,-56017.092587601255,-36861.71464463647,-0.0955,0.9964999999999999,0.142625,192.0,126.5,8.0,15.5,24.0,2.0,48.0,0.0,0.0,0.0,1739561835.71068,0.0,-44.0
118.0,14330.195108675374,40400.33106807841,187500.0,9099.641036944513,-25402.377593800735,-16034.470919903628,-34964.81149969238,-26093.426477125464,187500.0,-18937.001399636436,187500.0,187500.0,-7531.688515149179,-16845.548670953354,-56017.092587601255,-36861.71464463647,-0.0955,0.9964999999999999,0.142625,192.0,126.5,8.0,15.5,24.0,2.0,48.0,0.0,0.0,0.0,1739561835.71068,0.0,-44.0
118.0,14330.195108675374,40400.33106807841,187500.0,9099.641036944513,-25402.377593800735,-16034.470919903628,-34964.81149969238,-26093.426477125464,187500.0,-18937.001399636436,187500.0,187500.0,-7531.688515149179,-16845.548670953354,-56017.092587601255,-36861.71464463647,-0.0955,0.9964999999999999,0.142625,192.0,126.5,8.0,15.5,24.0,2.0,48.0,0.0,0.0,0.0,1739561835.71068,0.0,-44.0
118.0,14330.195108675374,40400.33106807841,187500.0,9099.641036944513,-25402.377593800735,-16034.470919903628,-34964.81149969238,-26093.426477125464,187500.0,-18937.001399636436,187500.0,187500.0,-7531.688515149179,-16845.548670953354,-56017.092587601255,-36861.71464463647,-0.0955,0.9964999999999999,0.142625,192.0,126.5,8.0,15.5,24.0,2.0,48.0,0.0,0.0,0.0,1739561835.71068,0.0,-44.0
118.0,14330.195108675374,40400.33106807841,187500.0,9099.641036944513,-25402.377593800735,-16034.470919903628,-34964.81149969238,-26093.426477125464,187500.0,-18937.001399636436,187500.0,187500.0,-7531.688515149179,-16845.548670953354,-56017.092587601255,-36861.71464463647,-0.0955,0.9964999999999999,0.142625,192.0,126.5,8.0,15.5,24.0,2.0,48.0,0.0,0.0,0.0,1739561835.71068,0.0,-44.0
118.0,14330.195108675374,40400.33106807841,187500.0,9099.641036944513,-25402.377593800735,-16034.470919903628,-34964.81149969238,-26093.426477125464,187500.0,-18937.001399636436,187500.0,187500.0,-7531.688515149179,-16845.548670953354,-56017.092587601255,-36861.71464463647,-0.0955,0.9964999999999999,0.142625,192.0,126.5,8.0,15.5,24.0,2.0,48.0,0.0,0.0,0.0,1739561835.71068,0.0,-44.0
238.0,14302.121317639509,40280.68218000915,187500.0,8892.261551888174,-25419.23080912004,-16046.250289231575,-34989.17490114867,-26105.630529598064,187500.0,-18944.489234028966,187500.0,187500.0,-7623.2189086936605,-16884.083078394306,-56052.29658511837,-36913.43658130605,-0.098,1.004,0.136,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739561836.1900506,0.0,-44.0
238.0,14302.121317639509,40280.68218000915,187500.0,8892.261551888174,-25419.23080912004,-16046.250289231575,-34989.17490114867,-26105.630529598064,187500.0,-18944.489234028966,187500.0,187500.0,-7623.2189086936605,-16884.083078394306,-56052.29658511837,-36913.43658130605,-0.098,1.004,0.136,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739561836.1900506,0.0,-44.0
238.0,14302.121317639509,40280.68218000915,187500.0,8892.261551888174,-25419.23080912004,-16046.250289231575,-34989.17490114867,-26105.630529598064,187500.0,-18944.489234028966,187500.0,187500.0,-7623.2189086936605,-16884.083078394306,-56052.29658511837,-36913.43658130605,-0.098,1.004,0.136,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739561836.1900506,0.0,-44.0
