0.000000	-12726.792720	-56512.049617	-41267.712863	-48590.323161	-39277.558241	-67504.481078	-68640.977876	-47179.861031	-78803.176141	-56670.814058	-89058.916457	-93750.011176	-42939.310424	-8016.833129	-93750.011176	-93750.011176	0.071000	0.388000	0.306000	192.000000	2.000000	56.000000	12.000000	32.000000	9.500000	16.000000	0.000000	0.000000	0.000000	1737406062.687009	0.000000
2.000000	-25487.023650	-113042.897051	-82545.595771	-97175.393662	-78608.693613	-134999.485016	-137196.102702	-94359.766765	-136631.676451	-138703.325534	-92339.258473	-135174.946210	-136314.974584	-137569.220372	-139897.400427	-179940.975301	0.071000	0.388000	0.306000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1737406062.687037	0.000000
4.000000	-25465.163644	-113022.199335	-82539.829020	-97169.448098	-78615.041508	-134999.574423	-137254.753680	-94363.454802	-136580.625067	-138646.328586	-92344.198208	-135177.896640	-136264.727862	-137554.356462	-139890.180813	-179940.707080	0.071000	0.388000	0.306000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1737406062.687047	0.000000
6.000000	-25476.473627	-113023.607495	-82540.745442	-97159.590979	-78653.642971	-134998.009801	-137190.380656	-94362.001939	-136617.751314	-138694.429540	-92323.612252	-135163.457413	-136297.651982	-137533.010546	-139870.734795	-179934.269778	0.071000	0.388000	0.306000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1737406062.687056	0.000000
8.000000	-25460.872109	-113006.463707	-82536.029224	-97152.170199	-78666.517576	-134995.327591	-137226.858703	-94364.952369	-136547.969168	-138622.836902	-92326.406220	-135165.536125	-136254.133136	-137515.576186	-139865.035101	-179931.945197	0.134000	0.812000	0.574000	192.000000	2.000000	24.000000	12.500000	48.000000	8.500000	120.000000	0.000000	0.000000	0.000000	1737406062.687064	0.000000
10.000000	-25468.784627	-113007.201315	-82538.778488	-97145.911711	-78700.805152	-134997.383952	-137178.064844	-94366.628750	-136591.152738	-138673.709473	-92305.440283	-135151.119250	-136273.333284	-137494.833767	-139838.257711	-179926.938406	0.134000	0.812000	0.574000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1737406062.687073	0.000000
12.000000	-25463.889595	-112999.199390	-82539.605503	-97141.061382	-78723.268655	-134990.700780	-137210.094894	-94370.316788	-136514.754476	-138598.920536	-92315.677382	-135159.635265	-136237.101106	-137483.836709	-139838.771801	-179929.888836	0.134000	0.812000	0.574000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1737406062.687081	0.000000
14.000000	-25461.587365	-112993.432640	-82538.487916	-97131.964222	-78745.888620	-134991.371333	-137174.287400	-94368.305131	-136571.416148	-138660.588999	-92297.147786	-135146.313625	-136251.205057	-137465.173002	-139808.552242	-179926.200798	0.134000	0.812000	0.574000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1737406062.687090	0.000000
16.000000	-25465.565975	-112992.292701	-82542.913561	-97126.845673	-78777.315173	-134981.268344	-137182.848118	-94371.859058	-136488.915859	-138578.312228	-92307.697810	-135152.817983	-136227.713374	-137452.544266	-139812.150873	-179926.334909	0.134000	0.812000	0.574000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1737406062.747304	0.000000
18.000000	-25457.519347	-112983.642576	-82542.622989	-97120.050743	-78793.900167	-134985.470472	-137165.056129	-94373.222515	-136545.711642	-138635.353879	-92291.559850	-135140.278654	-136232.250778	-137434.394650	-139783.473585	-179922.780981	0.132000	0.828000	0.556000	192.000000	2.000000	16.000000	12.500000	112.000000	8.500000	48.000000	0.000000	0.000000	0.000000	1737406062.747323	0.000000
20.000000	-25469.432827	-112988.671719	-82551.451928	-97114.708676	-78833.127479	-134973.109957	-137156.696577	-94377.022311	-136463.121946	-138557.480402	-92305.484987	-135150.046366	-136220.560815	-137424.962214	-139792.056655	-179925.194970	0.132000	0.828000	0.556000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1737406062.747332	0.000000
22.000000	-25449.830347	-112973.338422	-82549.261457	-97106.751455	-78839.140098	-134978.340266	-137158.976455	-94378.050492	-136527.629081	-138611.839844	-92293.280934	-135139.473991	-136215.688135	-137408.265461	-139759.959550	-179922.892740	0.132000	0.828000	0.556000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1737406062.747341	0.000000
24.000000	-25469.365772	-112983.821390	-82560.929067	-97101.699960	-78886.369334	-134965.152736	-137128.555730	-94381.157384	-136449.375623	-138540.493076	-92301.707542	-135145.173686	-136212.603594	-137395.592021	-139766.530963	-179921.618691	0.132000	0.828000	0.556000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1737406062.747361	0.000000
26.000000	-25443.817728	-112962.229605	-82556.659884	-97095.463824	-78885.274099	-134972.573515	-137150.013405	-94382.789061	-136503.042162	-138585.956524	-92290.464615	-135137.417631	-136195.862138	-137380.437539	-139736.467866	-179921.126952	0.132000	0.828000	0.556000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1737406062.747371	0.000000
28.000000	-25468.628164	-112972.623166	-82566.941687	-97088.087748	-78937.040739	-134953.954512	-137099.051428	-94383.236096	-136428.834370	-138521.941128	-92292.945658	-135138.579922	-136201.584184	-137364.612504	-139742.614596	-179916.835417	0.120000	0.834000	0.546000	192.000000	1.500000	96.000000	13.000000	8.000000	8.500000	8.000000	0.000000	0.000000	0.000000	1737406062.747380	0.000000
30.000000	-25436.285190	-112946.113997	-82559.118576	-97080.756376	-78930.446974	-134959.788318	-137139.195161	-94384.823070	-136468.173440	-138552.473611	-92280.518088	-135129.952148	-136175.164422	-137347.424012	-139717.781808	-179915.091981	0.120000	0.834000	0.546000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1737406062.806672	0.000000
32.000000	-25468.806978	-112963.257785	-82572.641381	-97076.800117	-78990.841388	-134945.706719	-137081.572364	-94389.025198	-136413.635184	-138508.105398	-92279.020522	-135129.952148	-136193.112873	-137331.755439	-139730.164675	-179912.476827	0.120000	0.834000	0.546000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1737406062.806707	0.000000
