0.000000	-3087.558220	-3188.789271	-3038.987880	-3116.883709	-53828.610936	-55149.219054	-56696.451509	-60661.338051	-1523.740771	797.398483	633.291976	-1429.706982	1106.523109	-10051.221854	-93750.011176	-5703.673447	-0.100000	0.766000	0.702000	192.000000	126.000000	112.000000	11.500000	120.000000	10.500000	120.000000	0.000000	0.000000	0.000000	1738959679.405832	0.000000
2.000000	-5829.938451	-5926.922670	-6011.702837	-6010.205270	-107919.944277	-110362.140579	-114243.833929	-121798.745906	-6273.173544	-6380.461917	-6332.785646	-6343.492132	-123250.201136	-118031.582896	-118305.570579	-123318.262198	-0.100000	0.766000	0.702000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1738959679.405881	0.000000
4.000000	-6076.746413	-6251.291186	-6060.250826	-6172.568342	-107737.442283	-110323.650876	-113635.084168	-121461.905117	-6095.968914	-6154.083449	-6203.391397	-6186.225258	-123428.299836	-117859.742684	-118259.280116	-123092.353117	-0.100000	0.766000	0.702000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1738959679.405899	0.000000
6.000000	-5859.018071	-5963.713642	-6017.268421	-6028.310183	-107899.626541	-110356.060905	-114175.147018	-121759.362132	-6304.309524	-6420.069208	-6355.495018	-6371.543571	-123226.374176	-118063.523539	-118316.008844	-123358.763559	-0.100000	0.766000	0.702000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1738959679.405917	0.000000
8.000000	-6041.341250	-6205.425406	-6051.533646	-6148.316699	-107762.073906	-110327.338913	-113712.778832	-121503.814638	-6069.482096	-6117.292478	-6182.626627	-6159.760792	-123456.463034	-117830.864230	-118251.680523	-123056.456215	-0.050000	0.774000	0.666000	192.000000	127.000000	56.000000	12.000000	24.000000	10.000000	104.000000	0.000000	0.000000	0.000000	1738959679.405934	0.000000
10.000000	-5894.378530	-6008.730055	-6023.638668	-6049.611396	-107873.787925	-110348.081332	-114089.025746	-121709.741260	-6325.431922	-6446.332508	-6369.666024	-6389.380263	-123208.872760	-118084.154199	-118321.328559	-123385.384486	-0.050000	0.774000	0.666000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1738959679.405951	0.000000
12.000000	-6003.767968	-6156.206865	-6044.157570	-6123.819187	-107792.919313	-110335.698466	-113807.214952	-121556.944735	-6052.539474	-6093.085539	-6169.282635	-6142.415839	-123477.317211	-117812.334634	-118247.813672	-123033.366863	-0.050000	0.774000	0.666000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1738959679.405968	0.000000
14.000000	-5932.488255	-6058.172114	-6028.757218	-6072.499582	-107842.562537	-110338.380675	-113990.253388	-121652.878422	-6338.619451	-6463.431592	-6378.629074	-6400.891411	-123198.367441	-118098.347556	-118325.016597	-123403.042364	-0.050000	0.774000	0.666000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1738959679.405985	0.000000
16.000000	-5960.003252	-6099.835765	-6033.428733	-6094.493698	-107823.004761	-110341.711085	-113906.389643	-121611.438288	-6041.274195	-6077.595780	-6159.604330	-6130.412952	-123485.006211	-117800.063527	-118242.940991	-123019.240560	-0.050000	0.774000	0.666000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1738959679.466052	0.000000
18.000000	-5975.515363	-6112.844481	-6037.697916	-6099.656951	-107813.661732	-110331.697504	-113890.676366	-121597.110819	-6342.642765	-6468.192514	-6381.132469	-6404.065359	-123198.278034	-118102.929664	-118326.715329	-123408.183266	-0.022000	0.776000	0.652000	192.000000	127.500000	40.000000	12.000000	32.000000	10.000000	48.000000	0.000000	0.000000	0.000000	1738959679.466077	0.000000
20.000000	-5918.831339	-6046.258634	-6025.382105	-6068.118640	-107855.794770	-110351.054114	-114009.699405	-121670.044562	-6044.492846	-6079.674492	-6161.683042	-6131.888167	-123487.464903	-117802.075184	-118245.243221	-123021.922770	-0.022000	0.776000	0.652000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1738959679.466094	0.000000
22.000000	-6014.273288	-6163.471182	-6043.487018	-6123.372152	-107782.570455	-110322.980323	-113790.115868	-121539.823298	-6334.752600	-6459.743555	-6374.851629	-6397.762167	-123204.670632	-118097.632301	-118324.860135	-123401.008356	-0.022000	0.776000	0.652000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1738959679.466111	0.000000
24.000000	-5880.229876	-5994.514345	-6017.715456	-6041.542416	-107886.640178	-110357.334954	-114106.325997	-121722.951141	-6054.595835	-6090.537440	-6167.963882	-6138.593690	-123478.077171	-117809.987701	-118247.120767	-123033.188049	-0.022000	0.776000	0.652000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1738959679.466128	0.000000
26.000000	-6053.478247	-6214.142586	-6052.517122	-6149.434286	-107757.871778	-110319.918134	-113702.407623	-121492.124676	-6320.760408	-6441.012793	-6364.726289	-6384.999321	-123223.960188	-118084.400068	-118323.071995	-123382.948146	-0.022000	0.776000	0.652000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1738959679.466145	0.000000
